"z","year","buffer","biomass","perc_change","agc_flux"
"30.431343999_-4.431198069","2007",50,31.9141387939453,NA,NA
"30.431343999_-4.431198069","2008",50,34.7120933532715,8.76713163839791,2.7979545593262
"30.431343999_-4.431198069","2009",50,24.9848537445068,-28.0226245930165,-9.7272396087647
"30.431343999_-4.431198069","2010",50,28.4290657043457,13.7851996055656,3.4442119598389
"30.431343999_-4.440181221","2007",50,33.5100479125977,NA,NA
"30.431343999_-4.440181221","2008",50,36.5989532470703,9.21784815864546,3.0889053344726
"30.431343999_-4.440181221","2009",50,29.0622158050537,-20.5927677525037,-7.5367374420166
"30.431343999_-4.440181221","2010",50,26.4959945678711,-8.83009490534563,-2.5662212371826
"30.431343999_-4.449164373","2007",50,33.8255805969238,NA,NA
"30.431343999_-4.449164373","2008",50,35.0521926879883,3.62628540122104,1.2266120910645
"30.431343999_-4.449164373","2009",50,33.2406845092773,-5.16803098406956,-1.811508178711
"30.431343999_-4.449164373","2010",50,25.819507598877,-22.3255839040532,-7.4211769104003
"30.431343999_-4.458147525","2007",50,23.4246025085449,NA,NA
"30.431343999_-4.458147525","2008",50,26.1815738677979,11.7695545025676,2.756971359253
"30.431343999_-4.458147525","2009",50,21.258846282959,-18.8022599775548,-4.9227275848389
"30.431343999_-4.458147525","2010",50,19.5685520172119,-7.9510159829418,-1.6902942657471
"30.431343999_-4.467130677","2007",50,35.732307434082,NA,NA
"30.431343999_-4.467130677","2008",50,36.8376655578613,3.09344177063973,1.1053581237793
"30.431343999_-4.467130677","2009",50,29.2584476470947,-20.5746422743913,-7.5792179107666
"30.431343999_-4.467130677","2010",50,29.1107883453369,-0.504672372023346,-0.147659301757802
"30.431343999_-4.476113829","2007",50,34.1019058227539,NA,NA
"30.431343999_-4.476113829","2008",50,35.3395881652832,3.62936414452087,1.2376823425293
"30.431343999_-4.476113829","2009",50,28.0100860595703,-20.7402023799282,-7.3295021057129
"30.431343999_-4.476113829","2010",50,23.2731666564941,-16.9114775049315,-4.7369194030762
"30.431343999_-4.485096981","2007",50,37.0772476196289,NA,NA
"30.431343999_-4.485096981","2008",50,33.896411895752,-8.57894241910487,-3.1808357238769
"30.431343999_-4.485096981","2009",50,31.6963939666748,-6.49041537447483,-2.2000179290772
"30.431343999_-4.485096981","2010",50,25.8728084564209,-18.3730222320455,-5.8235855102539
"30.431343999_-4.494080133","2007",50,19.0287609100342,NA,NA
"30.431343999_-4.494080133","2008",50,21.9860515594482,15.54116247188,2.957290649414
"30.431343999_-4.494080133","2009",50,15.603235244751,-29.0312077975378,-6.3828163146972
"30.431343999_-4.494080133","2010",50,19.5093574523926,25.034053171477,3.9061222076416
"30.431343999_-4.503063285","2007",50,26.6582546234131,NA,NA
"30.431343999_-4.503063285","2008",50,29.967472076416,12.4134813015722,3.3092174530029
"30.431343999_-4.503063285","2009",50,22.4241771697998,-25.1716090278855,-7.5432949066162
"30.431343999_-4.503063285","2010",50,20.4970779418945,-8.59384588925145,-1.9270992279053
"30.431343999_-4.512046437","2007",50,27.0674152374268,NA,NA
"30.431343999_-4.512046437","2008",50,26.7997131347656,-0.989019824438359,-0.2677021026612
"30.431343999_-4.512046437","2009",50,25.4328384399414,-5.10033330562423,-1.3668746948242
"30.431343999_-4.512046437","2010",50,23.183988571167,-8.84230784575998,-2.2488498687744
"30.431343999_-4.521029589","2007",50,28.820369720459,NA,NA
"30.431343999_-4.521029589","2008",50,34.7141036987305,20.4498902527529,5.8937339782715
"30.431343999_-4.521029589","2009",50,23.1083240509033,-33.4324623459935,-11.6057796478272
"30.431343999_-4.521029589","2010",50,22.2555065155029,-3.69052092882981,-0.852817535400398
"30.431343999_-4.530012741","2007",50,26.8769969940186,NA,NA
"30.431343999_-4.530012741","2008",50,30.826192855835,14.693590443513,3.9491958618164
"30.431343999_-4.530012741","2009",50,21.5699367523193,-30.0272438662941,-9.2562561035157
"30.431343999_-4.530012741","2010",50,20.3036785125732,-5.87047729572015,-1.2662582397461
"30.431343999_-4.538995893","2007",50,1.73230838775635,NA,NA
"30.431343999_-4.538995893","2008",50,1.82740318775177,5.48948447444653,0.0950947999954199
"30.431343999_-4.538995893","2009",50,0.91619086265564,-49.8637810858359,-0.91121232509613
"30.431343999_-4.538995893","2010",50,0.800039172172546,-12.6776739670182,-0.116151690483094
"30.431343999_-4.547979045","2007",50,40.0502700805664,NA,NA
"30.431343999_-4.547979045","2008",50,40.0393714904785,-0.0272122761368994,-0.0108985900878977
"30.431343999_-4.547979045","2009",50,32.7558631896973,-18.1908657145461,-7.2835083007812
"30.431343999_-4.547979045","2010",50,32.5259399414062,-0.701930054352586,-0.229923248291101
"30.431343999_-4.556962197","2007",50,30.935453414917,NA,NA
"30.431343999_-4.556962197","2008",50,31.8931350708008,3.09574145573056,0.9576816558838
"30.431343999_-4.556962197","2009",50,28.334924697876,-11.1566654235333,-3.5582103729248
"30.431343999_-4.556962197","2010",50,25.5783004760742,-9.72871553813742,-2.7566242218018
"30.431343999_-4.565945349","2007",50,30.9691867828369,NA,NA
"30.431343999_-4.565945349","2008",50,29.5551834106445,-4.56583952981303,-1.4140033721924
"30.431343999_-4.565945349","2009",50,26.9178657531738,-8.92336758945929,-2.6373176574707
"30.431343999_-4.565945349","2010",50,21.6268692016602,-19.6560774915439,-5.2909965515136
"30.431343999_-4.574928501","2007",50,31.3051738739014,NA,NA
"30.431343999_-4.574928501","2008",50,34.9551277160645,11.6592671130506,3.6499538421631
"30.431343999_-4.574928501","2009",50,30.9063873291016,-11.5826794278946,-4.0487403869629
"30.431343999_-4.574928501","2010",50,23.9034881591797,-22.6584203949581,-7.0028991699219
"30.431343999_-4.583911653","2007",50,31.8493766784668,NA,NA
"30.431343999_-4.583911653","2008",50,33.7324409484863,5.91240541072388,1.8830642700195
"30.431343999_-4.583911653","2009",50,27.8284492492676,-17.5024146880887,-5.9039916992187
"30.431343999_-4.583911653","2010",50,26.286283493042,-5.54168772543511,-1.5421657562256
"30.431343999_-4.592894805","2007",50,31.5708274841309,NA,NA
"30.431343999_-4.592894805","2008",50,37.0590553283691,17.3838580790981,5.4882278442382
"30.431343999_-4.592894805","2009",50,27.844690322876,-24.8640040169599,-9.2143650054931
"30.431343999_-4.592894805","2010",50,29.843225479126,7.17743718129301,1.99853515625
"30.431343999_-4.601877957","2007",50,33.1854095458984,NA,NA
"30.431343999_-4.601877957","2008",50,32.0951919555664,-3.28523168841455,-1.090217590332
"30.431343999_-4.601877957","2009",50,30.2439098358154,-5.76809798275695,-1.851282119751
"30.431343999_-4.601877957","2010",50,24.5389442443848,-18.8631880679484,-5.7049655914306
"30.431343999_-4.610861109","2007",50,31.3209857940674,NA,NA
"30.431343999_-4.610861109","2008",50,36.2248497009277,15.6567993712036,4.9038639068603
"30.431343999_-4.610861109","2009",50,25.3216419219971,-30.098697079346,-10.9032077789306
"30.431343999_-4.610861109","2010",50,19.3469543457031,-23.5951823136072,-5.974687576294
"30.431343999_-4.619844261","2007",50,24.9388103485107,NA,NA
"30.431343999_-4.619844261","2008",50,23.3402938842773,-6.40975428215989,-1.5985164642334
"30.431343999_-4.619844261","2009",50,19.6705188751221,-15.722916889351,-3.6697750091552
"30.431343999_-4.619844261","2010",50,16.4658603668213,-16.2916826375832,-3.2046585083008
"30.431343999_-4.628827413","2007",50,37.5440788269043,NA,NA
"30.431343999_-4.628827413","2008",50,43.0758361816406,14.7340340410009,5.5317573547363
"30.431343999_-4.628827413","2009",50,33.8577537536621,-21.3996598675601,-9.21808242797849
"30.431343999_-4.628827413","2010",50,32.4186553955078,-4.25042478784833,-1.4390983581543
"30.431343999_-5.069001861","2007",80,15.1299180984497,NA,NA
"30.431343999_-5.069001861","2008",80,16.3795375823975,8.25926139068686,1.2496194839478
"30.431343999_-5.069001861","2009",80,13.2133817672729,-19.3299462771596,-3.1661558151246
"30.431343999_-5.069001861","2010",80,16.2444820404053,22.9396253473874,3.0311002731324
"30.431343999_-5.077985013","2007",80,10.0555143356323,NA,NA
"30.431343999_-5.077985013","2008",80,11.7470588684082,16.8220587860117,1.6915445327759
"30.431343999_-5.077985013","2009",80,11.5908126831055,-1.33008770155139,-0.156246185302699
"30.431343999_-5.077985013","2010",80,12.8609437942505,10.9580850443413,1.270131111145
"30.431343999_-5.086968165","2007",80,12.5623254776001,NA,NA
"30.431343999_-5.086968165","2008",80,12.5312633514404,-0.247264140823981,-0.0310621261596999
"30.431343999_-5.086968165","2009",80,11.1687269210815,-10.8730970864345,-1.3625364303589
"30.431343999_-5.086968165","2010",80,14.2274398803711,27.3864065340888,3.0587129592896
"30.440327151_-4.323400245","2007",50,21.3451194763184,NA,NA
"30.440327151_-4.323400245","2008",50,15.5159502029419,-27.3091433376315,-5.8291692733765
"30.440327151_-4.323400245","2009",50,14.5198755264282,-6.41968209156046,-0.9960746765137
"30.440327151_-4.323400245","2010",50,14.9255151748657,2.79368543965256,0.4056396484375
"30.440327151_-4.332383397","2007",50,6.14701318740845,NA,NA
"30.440327151_-4.332383397","2008",50,2.78277277946472,-54.7296761105872,-3.36424040794373
"30.440327151_-4.332383397","2009",50,0.935478031635284,-66.383240538409,-1.84729474782944
"30.440327151_-4.332383397","2010",50,4.64060831069946,396.068122795715,3.70513027906418
"30.440327151_-4.341366549","2007",50,4.70971059799194,NA,NA
"30.440327151_-4.341366549","2008",50,2.74453473091125,-41.7260429530123,-1.96517586708069
"30.440327151_-4.341366549","2009",50,0.845366477966309,-69.198186182704,-1.89916825294494
"30.440327151_-4.341366549","2010",50,6.54728126525879,674.490287456102,5.70191478729248
"30.440327151_-4.350349701","2007",50,25.7080230712891,NA,NA
"30.440327151_-4.350349701","2008",50,24.9278011322021,-3.03493557992936,-0.780221939087003
"30.440327151_-4.350349701","2009",50,22.1177062988281,-11.272935059418,-2.810094833374
"30.440327151_-4.350349701","2010",50,19.7318344116211,-10.7871578317025,-2.385871887207
"30.440327151_-4.359332853","2007",50,33.3129196166992,NA,NA
"30.440327151_-4.359332853","2008",50,37.8915367126465,13.7442684358777,4.5786170959473
"30.440327151_-4.359332853","2009",50,29.9301643371582,-21.0109514318831,-7.9613723754883
"30.440327151_-4.359332853","2010",50,35.0049171447754,16.9553122076143,5.0747528076172
"30.440327151_-4.368316005","2007",50,22.4286823272705,NA,NA
"30.440327151_-4.368316005","2008",50,20.9455184936523,-6.61279968201634,-1.4831638336182
"30.440327151_-4.368316005","2009",50,23.3072643280029,11.275661832226,2.3617458343506
"30.440327151_-4.368316005","2010",50,19.1988296508789,-17.6272711344671,-4.108434677124
"30.440327151_-4.377299157","2007",50,31.6970634460449,NA,NA
"30.440327151_-4.377299157","2008",50,27.4608764648438,-13.3646039116904,-4.2361869812011
"30.440327151_-4.377299157","2009",50,22.3218460083008,-18.7140074102228,-5.139030456543
"30.440327151_-4.377299157","2010",50,14.2312526702881,-36.2451803269499,-8.0905933380127
"30.440327151_-4.386282309","2007",50,42.1850318908691,NA,NA
"30.440327151_-4.386282309","2008",50,42.9184074401855,1.73847337893121,0.733375549316399
"30.440327151_-4.386282309","2009",50,31.5673408508301,-26.448014421726,-11.3510665893554
"30.440327151_-4.386282309","2010",50,31.2241897583008,-1.08704465843621,-0.3431510925293
"30.440327151_-4.395265461","2007",50,39.3313293457031,NA,NA
"30.440327151_-4.395265461","2008",50,41.1766967773438,4.69185115870564,1.8453674316407
"30.440327151_-4.395265461","2009",50,35.0923690795898,-14.7761432410521,-6.084327697754
"30.440327151_-4.395265461","2010",50,32.8576354980469,-6.36814680842579,-2.2347335815429
"30.440327151_-4.404248613","2007",50,30.2080535888672,NA,NA
"30.440327151_-4.404248613","2008",50,32.4515228271484,7.42672556403304,2.2434692382812
"30.440327151_-4.404248613","2009",50,25.2130928039551,-22.305363177403,-7.2384300231933
"30.440327151_-4.404248613","2010",50,20.7840023040771,-17.5666291093936,-4.429090499878
"30.440327151_-4.413231765","2007",50,32.3189811706543,NA,NA
"30.440327151_-4.413231765","2008",50,36.392032623291,12.6026604339095,4.0730514526367
"30.440327151_-4.413231765","2009",50,30.9620723724365,-14.9207391273312,-5.4299602508545
"30.440327151_-4.413231765","2010",50,25.858757019043,-16.4824734339703,-5.1033153533935
"30.440327151_-4.422214917","2007",50,22.8453674316406,NA,NA
"30.440327151_-4.422214917","2008",50,24.4024257659912,6.81564145995783,1.5570583343506
"30.440327151_-4.422214917","2009",50,17.020959854126,-30.2489022306647,-7.3814659118652
"30.440327151_-4.422214917","2010",50,20.5903053283691,20.9702948883806,3.5693454742431
"30.440327151_-4.431198069","2007",50,34.8193702697754,NA,NA
"30.440327151_-4.431198069","2008",50,35.1320304870605,0.897949086564902,0.312660217285099
"30.440327151_-4.431198069","2009",50,28.7905902862549,-18.0503093982604,-6.3414402008056
"30.440327151_-4.431198069","2010",50,29.1429443359375,1.22385142568897,0.352354049682599
"30.440327151_-4.440181221","2007",50,33.5510444641113,NA,NA
"30.440327151_-4.440181221","2008",50,37.2834358215332,11.1245161426028,3.7323913574219
"30.440327151_-4.440181221","2009",50,29.9382743835449,-19.7008705773465,-7.3451614379883
"30.440327151_-4.440181221","2010",50,28.5142459869385,-4.75654801730688,-1.4240283966064
"30.440327151_-4.449164373","2007",50,35.4705924987793,NA,NA
"30.440327151_-4.449164373","2008",50,37.2923393249512,5.13593570852981,1.8217468261719
"30.440327151_-4.449164373","2009",50,29.5905075073242,-20.6525843029481,-7.701831817627
"30.440327151_-4.449164373","2010",50,26.5488567352295,-10.2791436454472,-3.0416507720947
"30.440327151_-4.458147525","2007",50,31.6692924499512,NA,NA
"30.440327151_-4.458147525","2008",50,36.138843536377,14.1132015926446,4.4695510864258
"30.440327151_-4.458147525","2009",50,26.9151573181152,-25.5229147246434,-9.2236862182618
"30.440327151_-4.458147525","2010",50,25.9334526062012,-3.64740469584127,-0.981704711913999
"30.440327151_-4.467130677","2007",50,9.28724956512451,NA,NA
"30.440327151_-4.467130677","2008",50,14.9341287612915,60.8024922402447,5.64687919616699
"30.440327151_-4.467130677","2009",50,6.55371713638306,-56.1158388203404,-8.38041162490844
"30.440327151_-4.467130677","2010",50,7.74954748153687,18.2465968589816,1.19583034515381
"30.440327151_-4.476113829","2007",50,14.8317947387695,NA,NA
"30.440327151_-4.476113829","2008",50,17.2273120880127,16.1512304575079,2.3955173492432
"30.440327151_-4.476113829","2009",50,13.1328001022339,-23.7675614446428,-4.0945119857788
"30.440327151_-4.476113829","2010",50,16.3509159088135,24.5044147594404,3.2181158065796
"30.440327151_-4.485096981","2007",50,39.2744178771973,NA,NA
"30.440327151_-4.485096981","2008",50,40.1196403503418,2.15209420999523,0.845222473144496
"30.440327151_-4.485096981","2009",50,28.8775691986084,-28.0213657290116,-11.2420711517334
"30.440327151_-4.485096981","2010",50,30.7031803131104,6.32190023317468,1.825611114502
"30.440327151_-4.494080133","2007",50,41.2146644592285,NA,NA
"30.440327151_-4.494080133","2008",50,46.6792449951172,13.2588257300858,5.4645805358887
"30.440327151_-4.494080133","2009",50,36.683177947998,-21.4143717366569,-9.9960670471192
"30.440327151_-4.494080133","2010",50,43.3162536621094,18.0820640008738,6.63307571411141
"30.440327151_-4.503063285","2007",50,30.0347480773926,NA,NA
"30.440327151_-4.503063285","2008",50,29.5017738342285,-1.77452543231176,-0.532974243164098
"30.440327151_-4.503063285","2009",50,24.6136646270752,-16.5688654337185,-4.8881092071533
"30.440327151_-4.503063285","2010",50,23.3749256134033,-5.03272890258397,-1.2387390136719
"30.440327151_-4.512046437","2007",50,36.4207611083984,NA,NA
"30.440327151_-4.512046437","2008",50,41.7449836730957,14.6186471744808,5.3242225646973
"30.440327151_-4.512046437","2009",50,31.0177059173584,-25.697166010993,-10.7272777557373
"30.440327151_-4.512046437","2010",50,27.7048053741455,-10.6806755858721,-3.3129005432129
"30.440327151_-4.521029589","2007",50,21.6341419219971,NA,NA
"30.440327151_-4.521029589","2008",50,26.1330051422119,20.7952006436662,4.4988632202148
"30.440327151_-4.521029589","2009",50,19.4271144866943,-25.6606181303113,-6.7058906555176
"30.440327151_-4.521029589","2010",50,15.1305274963379,-22.116444484327,-4.2965869903564
"30.440327151_-4.530012741","2007",50,22.4065494537354,NA,NA
"30.440327151_-4.530012741","2008",50,20.7155685424805,-7.54681533962382,-1.6909809112549
"30.440327151_-4.530012741","2009",50,20.0521907806396,-3.20231501481865,-0.663377761840902
"30.440327151_-4.530012741","2010",50,18.5993404388428,-7.24534469919131,-1.4528503417968
"30.440327151_-4.538995893","2007",50,35.6773681640625,NA,NA
"30.440327151_-4.538995893","2008",50,37.6257133483887,5.4610115167877,1.9483451843262
"30.440327151_-4.538995893","2009",50,30.979024887085,-17.6652822492955,-6.6466884613037
"30.440327151_-4.538995893","2010",50,28.8596286773682,-6.84139096515064,-2.1193962097168
"30.440327151_-4.547979045","2007",50,37.523609161377,NA,NA
"30.440327151_-4.547979045","2008",50,38.434871673584,2.42850443380312,0.911262512206996
"30.440327151_-4.547979045","2009",50,37.5455551147461,-2.31382731387944,-0.889316558837898
"30.440327151_-4.547979045","2010",50,29.4539775848389,-21.5513594223813,-8.0915775299072
"30.440327151_-4.556962197","2007",50,29.7445297241211,NA,NA
"30.440327151_-4.556962197","2008",50,29.5218029022217,-0.748799271547337,-0.2227268218994
"30.440327151_-4.556962197","2009",50,24.9774436950684,-15.3932306309494,-4.5443592071533
"30.440327151_-4.556962197","2010",50,25.63698387146,2.64054314141772,0.659540176391602
"30.440327151_-4.565945349","2007",50,39.546745300293,NA,NA
"30.440327151_-4.565945349","2008",50,34.772346496582,-12.0727983237488,-4.77439880371099
"30.440327151_-4.565945349","2009",50,34.7695388793945,-0.00807428163577048,-0.0028076171875
"30.440327151_-4.565945349","2010",50,30.564172744751,-12.0949724102776,-4.2053661346435
"30.440327151_-4.574928501","2007",50,31.4084701538086,NA,NA
"30.440327151_-4.574928501","2008",50,35.4309539794922,12.8070033528705,4.0224838256836
"30.440327151_-4.574928501","2009",50,23.7370548248291,-33.0047538698271,-11.6938991546631
"30.440327151_-4.574928501","2010",50,21.577112197876,-9.09945502040037,-2.1599426269531
"30.440327151_-4.583911653","2007",50,27.8536586761475,NA,NA
"30.440327151_-4.583911653","2008",50,21.3216686248779,-23.4511025184037,-6.5319900512696
"30.440327151_-4.583911653","2009",50,19.5961265563965,-8.09290350975654,-1.7255420684814
"30.440327151_-4.583911653","2010",50,11.5209379196167,-41.2080857588865,-8.0751886367798
"30.440327151_-4.592894805","2007",50,24.0160484313965,NA,NA
"30.440327151_-4.592894805","2008",50,28.5700950622559,18.9625143531349,4.5540466308594
"30.440327151_-4.592894805","2009",50,23.2399787902832,-18.6562776930146,-5.3301162719727
"30.440327151_-4.592894805","2010",50,18.9988784790039,-18.249157409096,-4.2411003112793
"30.440327151_-4.601877957","2007",50,23.1972808837891,NA,NA
"30.440327151_-4.601877957","2008",50,26.4241142272949,13.9103947556233,3.2268333435058
"30.440327151_-4.601877957","2009",50,22.0721988677979,-16.4694843583505,-4.351915359497
"30.440327151_-4.601877957","2010",50,20.1306133270264,-8.79652069284391,-1.9415855407715
"30.440327151_-4.610861109","2007",50,30.6185340881348,NA,NA
"30.440327151_-4.610861109","2008",50,30.5041885375977,-0.373452073858144,-0.114345550537102
"30.440327151_-4.610861109","2009",50,22.6971321105957,-25.5933916005649,-7.807056427002
"30.440327151_-4.610861109","2010",50,22.632152557373,-0.286289707907038,-0.0649795532226989
"30.440327151_-4.619844261","2007",50,37.1540794372559,NA,NA
"30.440327151_-4.619844261","2008",50,34.6184883117676,-6.82452953724851,-2.5355911254883
"30.440327151_-4.619844261","2009",50,30.4632053375244,-12.0030745907259,-4.1552829742432
"30.440327151_-4.619844261","2010",50,19.4635639190674,-36.1079580975929,-10.999641418457
"30.440327151_-4.628827413","2007",50,27.9950656890869,NA,NA
"30.440327151_-4.628827413","2008",50,33.7052612304688,20.3971500006441,5.7101955413819
"30.440327151_-4.628827413","2009",50,29.2996273040771,-13.0710570562471,-4.4056339263917
"30.440327151_-4.628827413","2010",50,22.4681930541992,-23.3157718321123,-6.8314342498779
"30.440327151_-4.637810565","2007",50,29.2797336578369,NA,NA
"30.440327151_-4.637810565","2008",50,32.153865814209,9.81611441538103,2.8741321563721
"30.440327151_-4.637810565","2009",50,28.4200687408447,-11.6122804484502,-3.7337970733643
"30.440327151_-4.637810565","2010",50,22.9127101898193,-19.3784138991555,-5.5073585510254
"30.440327151_-5.060018709","2007",80,15.3885517120361,NA,NA
"30.440327151_-5.060018709","2008",80,19.1300373077393,24.3134355052842,3.7414855957032
"30.440327151_-5.060018709","2009",80,16.4518623352051,-13.9998418688431,-2.6781749725342
"30.440327151_-5.060018709","2010",80,19.3533248901367,17.6360736299307,2.9014625549316
"30.440327151_-5.069001861","2007",80,26.0995330810547,NA,NA
"30.440327151_-5.069001861","2008",80,33.4854049682617,28.2988659769101,7.385871887207
"30.440327151_-5.069001861","2009",80,26.5805320739746,-20.6205446845625,-6.9048728942871
"30.440327151_-5.069001861","2010",80,27.4037475585938,3.09706172294882,0.823215484619201
"30.440327151_-5.077985013","2007",80,23.6212406158447,NA,NA
"30.440327151_-5.077985013","2008",80,19.524435043335,-17.3437358313925,-4.0968055725097
"30.440327151_-5.077985013","2009",80,18.2651042938232,-6.45002401716968,-1.2593307495118
"30.440327151_-5.077985013","2010",80,18.9829368591309,3.93007646581275,0.717832565307699
"30.440327151_-5.086968165","2007",80,12.2304677963257,NA,NA
"30.440327151_-5.086968165","2008",80,14.8413743972778,21.3475612252254,2.6109066009521
"30.440327151_-5.086968165","2009",80,14.2264757156372,-4.14313839932092,-0.6148986816406
"30.440327151_-5.086968165","2010",80,14.3851013183594,1.11500280106509,0.1586256027222
"30.449310303_-4.323400245","2007",50,13.152174949646,NA,NA
"30.449310303_-4.323400245","2008",50,14.6514148712158,11.3991786705221,1.4992399215698
"30.449310303_-4.323400245","2009",50,10.3120222091675,-29.6175673147682,-4.3393926620483
"30.449310303_-4.323400245","2010",50,15.3869428634644,49.213631927453,5.0749206542969
"30.449310303_-4.332383397","2007",50,14.5188598632812,NA,NA
"30.449310303_-4.332383397","2008",50,12.2116069793701,-15.8914191998384,-2.3072528839111
"30.449310303_-4.332383397","2009",50,11.4245080947876,-6.44549800785597,-0.7870988845825
"30.449310303_-4.332383397","2010",50,9.56589889526367,-16.2686146668487,-1.85860919952393
"30.449310303_-4.341366549","2007",50,15.3082313537598,NA,NA
"30.449310303_-4.341366549","2008",50,15.9155292510986,3.96713299730504,0.607297897338801
"30.449310303_-4.341366549","2009",50,14.1793231964111,-10.9088804229847,-1.7362060546875
"30.449310303_-4.341366549","2010",50,15.7304697036743,10.9394960942551,1.5511465072632
"30.449310303_-4.350349701","2007",50,40.9908409118652,NA,NA
"30.449310303_-4.350349701","2008",50,36.0492172241211,-12.0554337940252,-4.9416236877441
"30.449310303_-4.350349701","2009",50,29.3579368591309,-18.5615136200876,-6.6912803649902
"30.449310303_-4.350349701","2010",50,33.3985214233398,13.7631761509569,4.0405845642089
"30.449310303_-4.359332853","2007",50,24.0083332061768,NA,NA
"30.449310303_-4.359332853","2008",50,26.6969604492188,11.1987251257837,2.688627243042
"30.449310303_-4.359332853","2009",50,22.9125080108643,-14.1755929314614,-3.7844524383545
"30.449310303_-4.359332853","2010",50,24.0990791320801,5.17870466495055,1.1865711212158
"30.449310303_-4.368316005","2007",50,1.18467712402344,NA,NA
"30.449310303_-4.368316005","2008",50,0.423747897148132,-64.2309378179782,-0.760929226875308
"30.449310303_-4.368316005","2009",50,NA,NA,NA
"30.449310303_-4.368316005","2010",50,0.760929226875305,NA,NA
"30.449310303_-4.377299157","2007",50,12.0260934829712,NA,NA
"30.449310303_-4.377299157","2008",50,12.6373643875122,5.08287171895472,0.611270904541
"30.449310303_-4.377299157","2009",50,9.11818313598633,-27.8474303946114,-3.51918125152587
"30.449310303_-4.377299157","2010",50,11.1491861343384,22.2742071316423,2.03100299835207
"30.449310303_-4.386282309","2007",50,29.5179443359375,NA,NA
"30.449310303_-4.386282309","2008",50,27.351921081543,-7.33798813949727,-2.1660232543945
"30.449310303_-4.386282309","2009",50,23.4400463104248,-14.3020110340912,-3.9118747711182
"30.449310303_-4.386282309","2010",50,21.3651695251465,-8.85184592982444,-2.0748767852783
"30.449310303_-4.395265461","2007",50,38.0094718933105,NA,NA
"30.449310303_-4.395265461","2008",50,38.4170608520508,1.07233523234518,0.407588958740305
"30.449310303_-4.395265461","2009",50,31.0603771209717,-19.1495225504384,-7.3566837310791
"30.449310303_-4.395265461","2010",50,32.8697929382324,5.82547922780692,1.8094158172607
"30.449310303_-4.404248613","2007",50,25.1054439544678,NA,NA
"30.449310303_-4.404248613","2008",50,28.5193252563477,13.5981714088444,3.4138813018799
"30.449310303_-4.404248613","2009",50,23.4427909851074,-17.800330918104,-5.0765342712403
"30.449310303_-4.404248613","2010",50,21.894229888916,-6.60570278161487,-1.5485610961914
"30.449310303_-4.413231765","2007",50,31.2330913543701,NA,NA
"30.449310303_-4.413231765","2008",50,31.103199005127,-0.415880540831978,-0.1298923492431
"30.449310303_-4.413231765","2009",50,26.5130233764648,-14.7578891415817,-4.5901756286622
"30.449310303_-4.413231765","2010",50,25.7054786682129,-3.04584164840568,-0.8075447082519
"30.449310303_-4.422214917","2007",50,33.8512573242188,NA,NA
"30.449310303_-4.422214917","2008",50,32.9478530883789,-2.66874647280402,-0.903404235839901
"30.449310303_-4.422214917","2009",50,28.2731380462646,-14.188223522713,-4.6747150421143
"30.449310303_-4.422214917","2010",50,27.6587162017822,-2.1731646606648,-0.614421844482397
"30.449310303_-4.431198069","2007",50,29.2361469268799,NA,NA
"30.449310303_-4.431198069","2008",50,28.4134502410889,-2.8139709649448,-0.822696685791001
"30.449310303_-4.431198069","2009",50,23.5036449432373,-17.2798630796041,-4.9098052978516
"30.449310303_-4.431198069","2010",50,22.1502532958984,-5.75822027012161,-1.3533916473389
"30.449310303_-4.440181221","2007",50,32.645378112793,NA,NA
"30.449310303_-4.440181221","2008",50,34.8429870605469,6.73176135427487,2.19760894775391
"30.449310303_-4.440181221","2009",50,28.9284954071045,-16.9746974998577,-5.9144916534424
"30.449310303_-4.440181221","2010",50,29.4719581604004,1.87864161494702,0.543462753295902
"30.449310303_-4.449164373","2007",50,15.5680389404297,NA,NA
"30.449310303_-4.449164373","2008",50,15.6544303894043,0.554928268776645,0.0863914489746005
"30.449310303_-4.449164373","2009",50,12.1197290420532,-22.5795590093368,-3.5347013473511
"30.449310303_-4.449164373","2010",50,13.1529321670532,8.52496884554909,1.033203125
"30.449310303_-4.458147525","2007",50,21.0218963623047,NA,NA
"30.449310303_-4.458147525","2008",50,20.0035800933838,-4.84407425177345,-1.0183162689209
"30.449310303_-4.458147525","2009",50,12.85289478302,-35.7470276669569,-7.1506853103638
"30.449310303_-4.458147525","2010",50,15.6706466674805,21.923091506071,2.8177518844605
"30.449310303_-4.467130677","2007",50,25.2591495513916,NA,NA
"30.449310303_-4.467130677","2008",50,30.121768951416,19.2509228789791,4.8626194000244
"30.449310303_-4.467130677","2009",50,22.5903377532959,-25.0032832077947,-7.5314311981201
"30.449310303_-4.467130677","2010",50,25.0158767700195,10.7370639749276,2.4255390167236
"30.449310303_-4.476113829","2007",50,33.585636138916,NA,NA
"30.449310303_-4.476113829","2008",50,35.9352416992188,6.99586439448228,2.3496055603028
"30.449310303_-4.476113829","2009",50,27.1614456176758,-24.4155755371856,-8.773796081543
"30.449310303_-4.476113829","2010",50,26.8152408599854,-1.27461830479707,-0.346204757690398
"30.449310303_-4.485096981","2007",50,40.5272789001465,NA,NA
"30.449310303_-4.485096981","2008",50,33.5618324279785,-17.1870568693493,-6.965446472168
"30.449310303_-4.485096981","2009",50,31.1266975402832,-7.25566726107981,-2.4351348876953
