"x","y","agc2007","agc2008","agc2009","agc2010","buffer"
33.853924911,-1.817100837,3.24764537811279,2.48815870285034,1.45411741733551,5.91595411300659,20
33.862908063,-1.817100837,8.97140407562256,1.41649258136749,0.0255039744079113,0.729074835777283,20
33.871891215,-1.817100837,7.919029712677,2.64985132217407,2.66427636146545,6.29003000259399,20
33.853924911,-1.826083989,10.2299213409424,12.6725311279297,8.30248928070068,12.6385202407837,20
33.862908063,-1.826083989,9.19945335388184,1.70356631278992,0.104594767093658,1.71127259731293,20
33.871891215,-1.826083989,6.15555143356323,2.9295642375946,0.198226675391197,3.96687245368958,20
33.880874367,-1.826083989,17.1432418823242,16.1795959472656,1.56052112579346,5.26342344284058,20
33.880874367,-1.835067141,6.26245832443237,7.26956129074097,5.58097219467163,9.90266418457031,20
33.889857519,-1.835067141,5.21218872070312,3.83190655708313,2.84219026565552,4.30335521697998,20
33.898840671,-1.835067141,4.60869264602661,5.82016515731812,3.06087851524353,4.39130735397339,20
33.880874367,-1.844050293,9.72853851318359,9.66960430145264,5.60199356079102,10.1125869750977,20
33.889857519,-1.844050293,1.69395196437836,1.66284346580505,0.741472184658051,3.23124170303345,20
33.898840671,-1.844050293,9.28627967834473,10.4230756759644,8.39282989501953,13.3165245056152,20
33.907823823,-1.844050293,5.11884927749634,3.34967970848083,0.94945627450943,4.1751275062561,20
33.889857519,-1.853033445,4.76227998733521,6.89327669143677,4.08169221878052,7.11330366134644,20
33.898840671,-1.853033445,1.41872704029083,NA,0.139575690031052,0.935062289237976,20
33.907823823,-1.853033445,9.47486686706543,8.53037643432617,5.01734256744385,13.9773836135864,20
33.889857519,-1.862016597,9.18617820739746,5.23295545578003,4.53878736495972,9.23295593261719,20
33.898840671,-1.862016597,1,1.3195903301239,0.238212928175926,2.60830760002136,20
33.907823823,-1.862016597,10.5823564529419,8.06533145904541,8.52114868164062,14.5557489395142,20
33.916806975,-1.862016597,1.50776481628418,0.488148629665375,NA,0.995913445949554,20
33.889857519,-1.870999749,2.71626400947571,0.0837571546435356,NA,1.72240960597992,20
33.898840671,-1.870999749,6.87072134017944,3.73885893821716,3.4421968460083,7.36026906967163,20
33.907823823,-1.870999749,4.61421871185303,4.73802042007446,5.35689544677734,8.49055004119873,20
33.916806975,-1.870999749,NA,0.60417914390564,NA,0.0490589886903763,20
33.925790127,-1.870999749,1.40408563613892,NA,NA,0.757053077220917,20
33.898840671,-1.879982901,6.67846250534058,6.58122205734253,6.26213502883911,8.52304458618164,20
33.907823823,-1.879982901,3.00005292892456,0.264916479587555,0.176610991358757,2.23091530799866,20
33.916806975,-1.879982901,2.30873107910156,NA,NA,0.252782821655273,20
32.147126031,-2.688466581,17.210958480835,17.6027584075928,18.6609439849854,13.1422281265259,20
32.470519503,-2.688466581,4.31019496917725,2.18323373794556,2.80575156211853,4.46697330474854,20
32.129159727,-2.697449733,28.2445049285889,29.3701305389404,37.3844909667969,28.9269580841064,20
32.138142879,-2.697449733,17.8941040039062,16.5582599639893,13.0273351669312,10.8638372421265,20
32.147126031,-2.697449733,7.25182199478149,8.66075229644775,10.7121849060059,11.6940965652466,20
32.156109183,-2.697449733,23.5862922668457,17.1185665130615,24.3624687194824,24.1720333099365,20
32.120176575,-2.706432885,24.3315238952637,22.5311908721924,24.1067962646484,21.0379314422607,20
32.129159727,-2.706432885,16.2107086181641,14.9846086502075,17.6671123504639,15.7908716201782,20
32.138142879,-2.706432885,19.2155303955078,19.3289203643799,26.7596035003662,20.3377170562744,20
32.147126031,-2.706432885,16.0716361999512,18.371940612793,23.332010269165,18.261266708374,20
32.156109183,-2.706432885,18.7698173522949,17.0998725891113,22.9898548126221,20.7670993804932,20
32.165092335,-2.706432885,6.23853445053101,5.12015771865845,3.90614724159241,4.15458965301514,20
32.174075487,-2.706432885,5.65997171401978,6.71878957748413,4.89412117004395,4.60526561737061,20
32.111193423,-2.715416037,15.6336755752563,17.8830909729004,26.5899887084961,16.0252304077148,20
32.120176575,-2.715416037,13.3783121109009,13.6166467666626,13.5947141647339,8.84130764007568,20
32.129159727,-2.715416037,24.4278221130371,26.8338184356689,32.9367561340332,19.801197052002,20
32.138142879,-2.715416037,14.2743148803711,16.1246185302734,10.9174747467041,7.0277795791626,20
32.147126031,-2.715416037,4.65230226516724,2.97771763801575,3.61245441436768,4.92665004730225,20
32.156109183,-2.715416037,4.41309928894043,2.57887673377991,3.66472554206848,3.41309952735901,20
32.165092335,-2.715416037,4.33904218673706,4.24121952056885,5.27602291107178,3.27345895767212,20
32.174075487,-2.715416037,4.72542476654053,0.112191900610924,3.15984654426575,2.8281831741333,20
32.183058639,-2.715416037,0.492930173873901,NA,1.79882299900055,0.919415414333344,20
32.102210271,-2.724399189,7.30036067962646,4.62560558319092,3.86861395835876,3.4058792591095,20
32.111193423,-2.724399189,7.24876308441162,7.1912055015564,11.7874221801758,9.67971420288086,20
32.120176575,-2.724399189,3.20240426063538,1.93352818489075,1.10120213031769,0.879106521606445,20
32.129159727,-2.724399189,3.13963651657104,2.71509099006653,0.55378520488739,1.21234774589539,20
32.138142879,-2.724399189,8.31914806365967,6.77118253707886,4.16110324859619,5.39640045166016,20
32.147126031,-2.724399189,5.42890310287476,4.9180474281311,NA,1.72215831279755,20
32.156109183,-2.724399189,4.4815821647644,3.57896208763123,5.45419120788574,5.01373672485352,20
32.165092335,-2.724399189,5.06479167938232,1.72525227069855,4.40433073043823,2.33366751670837,20
32.174075487,-2.724399189,1.72704410552979,2.15682625770569,0.447467982769012,0.671201944351196,20
32.183058639,-2.724399189,1.30130052566528,1.87940752506256,3.16531944274902,2.02769112586975,20
32.093227119,-2.733382341,2.20599126815796,5.00706195831299,4.98904609680176,4.07832050323486,20
32.102210271,-2.733382341,5.20530796051025,5.14113712310791,2.40664887428284,4.56736707687378,20
32.111193423,-2.733382341,7.03111600875854,4.28944969177246,3.49660134315491,5.35469484329224,20
32.120176575,-2.733382341,5.89327573776245,9.10285377502441,2.43338418006897,2.85710430145264,20
32.129159727,-2.733382341,6.51090335845947,4.1836953163147,5.16054391860962,5.30089902877808,20
32.138142879,-2.733382341,2.17147874832153,2.3456883430481,1.78335559368134,3.06629395484924,20
32.147126031,-2.733382341,7.09660720825195,4.52819681167603,3.93331027030945,5.57428026199341,20
32.156109183,-2.733382341,15.3460807800293,12.068341255188,16.2806091308594,19.6823673248291,20
32.165092335,-2.733382341,18.9821758270264,18.3642024993896,17.3463764190674,20.0711097717285,20
32.174075487,-2.733382341,7.44767999649048,5.6226019859314,3.16437697410583,5.54991865158081,20
32.183058639,-2.733382341,0.879407584667206,0.205991148948669,NA,1.72309839725494,20
32.102210271,-2.742365493,13.6733617782593,9.5992546081543,11.1563396453857,7.35948991775513,20
32.111193423,-2.742365493,13.4543762207031,14.8009881973267,8.90106964111328,6.05360269546509,20
32.120176575,-2.742365493,4.64155054092407,2.92913055419922,2.34687805175781,4.21534299850464,20
32.129159727,-2.742365493,6.46089172363281,5.23044586181641,7.2763934135437,6.50859928131104,20
32.138142879,-2.742365493,5.41777515411377,5.78941679000854,3.73466539382935,5.48900890350342,20
32.147126031,-2.742365493,6.79497575759888,6.45638942718506,5.79020404815674,4.10498952865601,20
32.156109183,-2.742365493,3.66306471824646,1.86951541900635,1.53885471820831,2.04369449615479,20
32.165092335,-2.742365493,10.5273084640503,8.34127521514893,9.73875904083252,10.6639966964722,20
32.174075487,-2.742365493,1.54991710186005,1.71226894855499,1.14234685897827,1.16637325286865,20
32.183058639,-2.742365493,3.85689377784729,2.89140892028809,7.33624172210693,5.3812689781189,20
32.156109183,-2.760331797,6.25956249237061,4.25956249237061,7.82591724395752,7.50741386413574,20
32.165092335,-2.760331797,5.45637607574463,5.0252480506897,4.21254205703735,5.6704306602478,20
32.174075487,-2.760331797,13.7384796142578,7.78315925598145,11.9119157791138,6.15346622467041,20
32.165092335,-2.769314949,5.8219313621521,6.2912712097168,6.59803771972656,5.2703595161438,20
32.174075487,-2.769314949,3.16789197921753,3.78655934333801,5.48838138580322,5.57311868667603,20
32.183058639,-2.769314949,10.6884145736694,7.5121374130249,7.02746391296387,6.68968915939331,20
32.192041791,-2.769314949,26.6506404876709,23.5600566864014,32.2087631225586,28.5971393585205,20
32.201024943,-2.769314949,26.9989414215088,26.3993434906006,23.5911026000977,23.1160125732422,20
32.210008095,-2.769314949,24.4054889678955,26.3459854125977,25.3809871673584,22.1650619506836,20
32.218991247,-2.769314949,46.8588829040527,42.7258834838867,53.8248252868652,49.919490814209,20
32.227974399,-2.769314949,30.8068447113037,22.4379959106445,20.495023727417,22.7064609527588,20
32.174075487,-2.778298101,1.80133783817291,0.909771502017975,2.71282076835632,1.14968681335449,20
32.183058639,-2.778298101,10.7822151184082,5.60641193389893,5.47112846374512,5.99816513061523,20
32.192041791,-2.778298101,3.30999827384949,2.34501910209656,3.11881494522095,2.43373441696167,20
32.201024943,-2.778298101,24.4108734130859,28.7719058990479,34.8374938964844,36.1638565063477,20
